pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
2156109355,HIBBMILL26 KV   AUX2LOAD,BUS,LOAD,ATSI,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109356,BAIRDRD 69 KV   T1,BUS,LOAD,ATSI,69 KV,5/22/2019 0:00,12/31/9999 0:00
2156109357,08VILLA169 KV   BK4,BUS,LOAD,DEOK,69 KV,5/22/2019 0:00,12/31/9999 0:00
2156109358,MT_ZION1138 KV  BK2,BUS,LOAD,DEOK,138 KV,5/22/2019 0:00,12/31/9999 0:00
2156109359,HUNT3   69 KV   HUNT,BUS,LOAD,EKPC,69 KV,5/22/2019 0:00,12/31/9999 0:00
2156109423,ATHENIA 26 KV   ATHENISP,BUS,GEN,PSEG,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109424,BRUNSWIC26 KV   BRUNSWSP,BUS,GEN,PSEG,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109425,BRUNSWIC26 KV   MIDDL2SP,BUS,GEN,PSEG,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109426,CEDARGRO69 KV   CEDARGSP,BUS,GEN,PSEG,69 KV,5/22/2019 0:00,12/31/9999 0:00
2156109427,HINCHMAN13 KV   HINCHMSP,BUS,GEN,PSEG,13 KV,5/22/2019 0:00,12/31/9999 0:00
2156109429,MORRISPA35 KV   CYPHRDSP,BUS,GEN,JCPL,35 KV,5/22/2019 0:00,12/31/9999 0:00
2156109430,ATLANTIC34 KV   HAMLRDSP,BUS,GEN,JCPL,34 KV,5/22/2019 0:00,12/31/9999 0:00
2156109432,CARL PN 23 KV   CUMBCOLF,BUS,GEN,PENELEC,23 KV,5/22/2019 0:00,12/31/9999 0:00
2156109434,ETOWANDA34.5 KV RT2007GT,BUS,GEN,PENELEC,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109435,ETOWANDA34.5 KV NTIER,BUS,GEN,PENELEC,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109436,ROXBURY 23 KV   ROXBRYSP,BUS,GEN,PENELEC,23 KV,5/22/2019 0:00,12/31/9999 0:00
2156109437,GREENECC23 KV   GREENECC,BUS,GEN,APS,23 KV,9/16/2020 0:00,12/31/9999 0:00
2156109438,994 HILL34.5 KV WHITNYWF,BUS,GEN,COMED,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109439,975 OTTE34.5 KV STATCOM,BUS,GEN,COMED,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109440,975 OTTE34.5 KV OTTERWF,BUS,GEN,COMED,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109441,FRIES   12 KV   FRIESHYD,BUS,GEN,AEP,12 KV,5/22/2019 0:00,12/31/9999 0:00
2156109445,STOCKTO234 KV   MOUNTVSP,BUS,GEN,AEP,34 KV,5/22/2019 0:00,12/31/9999 0:00
2156109446,BUCHANCO13.8 KV UN2,BUS,GEN,AEP,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109447,BUCHANCO13.8 KV UN1,BUS,GEN,AEP,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109448,MAYFLWRD4 KV    MAYFLWR,BUS,GEN,AEP,4 KV,5/22/2019 0:00,12/31/9999 0:00
2156109449,PAULDNG334.5 KV PAUL3WF,BUS,GEN,AEP,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109450,PAULDNG334.5 KV PAUL41WF,BUS,GEN,AEP,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109451,PAULDNG434.5 KV PAUL42WF,BUS,GEN,AEP,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109452,SPRUANCE13.8 KV G2-3,BUS,GEN,DOM,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109453,SPRUANCE13.8 KV G2-4,BUS,GEN,DOM,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109456,COLTRAIL34.5 KV COLTRWSP,BUS,GEN,DOM,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109460,SPOTSLV 34.5 KV SPOTS1SP,BUS,GEN,DOM,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109461,HARTSMIL34.5 KV HARTSMSP,BUS,GEN,DOM,34.5 KV,5/22/2019 0:00,12/31/9999 0:00
2156109462,RICHLND 13.8 KV RP83,BUS,GEN,ATSI,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109463,RICHLND 13.8 KV RP81,BUS,GEN,ATSI,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109464,RICHLND 13.8 KV RP82,BUS,GEN,ATSI,13.8 KV,5/22/2019 0:00,12/31/9999 0:00
2156109465,HIBBMILL18 KV   STG-2,BUS,GEN,ATSI,18 KV,5/22/2019 0:00,12/31/9999 0:00
2156109466,HIBBMILL18 KV   STG-1,BUS,GEN,ATSI,18 KV,5/22/2019 0:00,12/31/9999 0:00
2156109467,HIBBMILL26 KV   CTG-2,BUS,GEN,ATSI,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109468,HIBBMILL26 KV   CTG-1,BUS,GEN,ATSI,26 KV,5/22/2019 0:00,12/31/9999 0:00
2156109503,GREENECC,AGGREGATE,EHV,APS,,7/29/2025 0:00,12/31/9999 0:00
2156109532,RAINTREE115 KV  LOAD2,BUS,LOAD,METED,115 KV,9/25/2019 0:00,12/31/9999 0:00
2156109533,COLLINS446 KV   T2LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109534,COLLINS446 KV   T1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109535,ELDORADO46 KV   ELD T1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109536,ELDORADO46 KV   LPIPT2LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109537,ELDORADO46 KV   PKPLT2LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109538,ELDORADO46 KV   PLVLT1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109539,ELDORADO46 KV   ELD T2LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109540,ELDORADO46 KV   LPIPT1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109541,ELDORADO46 KV   PKPLT1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109542,GREENWD246 KV   T1LD,BUS,LOAD,PENELEC,46 KV,9/25/2019 0:00,12/31/9999 0:00
2156109544,CHESAPEA138 KV  T4,BUS,LOAD,APS,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109545,GUILFORD34.5 KV T1LD,BUS,LOAD,APS,34.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109546,SPERRYVI138 KV  TR4,BUS,LOAD,APS,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109547,PERRYMA1138 KV  T1,BUS,LOAD,APS,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109549,TWO_SIX 138 KV  LOAD,BUS,LOAD,APS,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109550,LEERS_T 138 KV  LEERS_LD,BUS,LOAD,APS,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109551,228 WILS138 KV  TR72 12,BUS,LOAD,COMED,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109552,76 BLUE 138 KV  TR74 12,BUS,LOAD,COMED,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109553,KAMMER2 69 KV   POWTNAEP,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109554,KAMMER2 69 KV   FLYERSW,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109555,SPORNAEP138 KV  103,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109556,FIELDCRE138 KV  BOONE,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109557,SHERIDAN138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109558,IRONTO  138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109559,WCARROLL138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109560,COMMONWC138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109561,QUINNAEP69 KV   T1,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109562,VINTAGE 69 KV   T1,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109563,CEDARCR2138 KV  T2,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109564,JUGSTRET138 KV  T2,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109566,BABBITT 138 KV  T8,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109567,ANGUIN  138 KV  1A,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109568,ANGUIN  138 KV  1B,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109569,BRICE   138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109570,ISABELLA138 KV  T1,BUS,LOAD,AEP,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109572,EDGEWD  69 KV   LOAD,BUS,LOAD,DAY,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109574,DAVISDRV36.5 KV TX2_LOAD,BUS,LOAD,DOM,36.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109575,CUMULUS 36.5 KV TX2_LOAD,BUS,LOAD,DOM,36.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109576,COPELNDP115 KV  DP1,BUS,LOAD,DOM,115 KV,9/25/2019 0:00,12/31/9999 0:00
2156109577,STNEWATR230 KV  STN_NVC2,BUS,LOAD,DOM,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109578,STNEWATR230 KV  STN_NVC1,BUS,LOAD,DOM,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109579,WESTALDP230 KV  DP1,BUS,LOAD,DOM,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109580,WOODFORD69 KV   MOENLOAD,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109581,SHELBYFS138 KV  SHELBYLD,BUS,LOAD,ATSI,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109582,LTVWEST 138 KV  TR5,BUS,LOAD,ATSI,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109583,LTVWEST 138 KV  TR2,BUS,LOAD,ATSI,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109584,LTVWEST 138 KV  TR1,BUS,LOAD,ATSI,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109585,LTVWEST 138 KV  TR3,BUS,LOAD,ATSI,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109586,FOMBELL 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109587,HUDSONSM69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109588,HUDSONSM69 KV   T2,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109589,STOW_FE 69 KV   T3,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109590,STOW_FE 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109591,STOW_FE 69 KV   T2,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109592,KNOX2   69 KV   T2,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109593,KNOX2   69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109594,CHITTEND69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109595,WYOGA   69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109596,THOMPSN 69 KV   T1,BUS,LOAD,ATSI,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109597,DSHMUNIT69 KV   LOAD2,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109598,DSHMUNIT69 KV   LOAD1,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109599,DSHMUNIT69 KV   LOAD3,BUS,LOAD,AEP,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109600,AKSTL606138 KV  BK25,BUS,LOAD,DEOK,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109601,AKSTL606138 KV  BK26,BUS,LOAD,DEOK,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109602,AKSTL602138 KV  602LD2,BUS,LOAD,DEOK,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109603,AKSTL602138 KV  602LD1,BUS,LOAD,DEOK,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109604,ASAHIJCT69 KV   ASAHI1,BUS,LOAD,EKPC,69 KV,9/25/2019 0:00,12/31/9999 0:00
2156109606,SPURLOCK138 KV  T27,BUS,LOAD,EKPC,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109607,SPURLOCK138 KV  T28,BUS,LOAD,EKPC,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109752,KINGSLAN230 KV  PATRPLSP,BUS,GEN,PSEG,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109753,METUCHEN230 KV  NIXONSP,BUS,GEN,PSEG,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109754,METUCHEN230 KV  METUCHSP,BUS,GEN,PSEG,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109755,HAWKINSM34.5 KV MILGRVSP,BUS,GEN,PEPCO,34.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109756,GUILFORD34.5 KV STT_2_SP,BUS,GEN,APS,34.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109757,GUILFORD34.5 KV STT_1_SP,BUS,GEN,APS,34.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109758,16 WAUKE138 KV  MISOM2M0,BUS,GEN,COMED,138 KV,9/25/2019 0:00,12/31/9999 0:00
2156109759,18 WILL 20 KV   MISOM2M1,BUS,GEN,COMED,20 KV,9/25/2019 0:00,12/31/9999 0:00
2156109760,3 POWERT24 KV   MISOM2M2,BUS,GEN,COMED,24 KV,9/25/2019 0:00,12/31/9999 0:00
2156109761,FIELDALE13 KV   SYNCHRO9,BUS,GEN,AEP,13 KV,9/25/2019 0:00,12/31/9999 0:00
2156109762,FIELDALE13 KV   SYNCHRO8,BUS,GEN,AEP,13 KV,9/25/2019 0:00,12/31/9999 0:00
2156109763,ROCKPOR226 KV   MISOM2M7,BUS,GEN,AEP,26 KV,9/25/2019 0:00,12/31/9999 0:00
2156109765,CLOVER  500 KV  SV1,BUS,GEN,DOM,500 KV,9/25/2019 0:00,12/31/9999 0:00
2156109766,NRTHNECK115 KV  BUCK,BUS,GEN,DOM,115 KV,9/25/2019 0:00,12/31/9999 0:00
2156109767,NRTHNECK115 KV  BOOST,BUS,GEN,DOM,115 KV,9/25/2019 0:00,12/31/9999 0:00
2156109768,NRTHNECK115 KV  SV1,BUS,GEN,DOM,115 KV,9/25/2019 0:00,12/31/9999 0:00
2156109771,TWITTYCK35 KV   TWITTYSP,BUS,GEN,DOM,35 KV,9/25/2019 0:00,12/31/9999 0:00
2156109772,COLTRAIL34.5 KV SPRINGSP,BUS,GEN,DOM,34.5 KV,9/25/2019 0:00,12/31/9999 0:00
2156109775,DAHLGREN230 KV  SR_1,BUS,GEN,DOM,230 KV,9/25/2019 0:00,12/31/9999 0:00
2156109776,ELIZBETH35 KV   IVYNECSP,BUS,GEN,DOM,35 KV,9/25/2019 0:00,12/31/9999 0:00
2156109777,EBEND   20 KV   MISOM2M9,BUS,GEN,DEOK,20 KV,9/25/2019 0:00,12/31/9999 0:00
2156109866,NJTMEADO230 KV  T1,BUS,LOAD,PSEG,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156109867,NJTMEADO230 KV  T2,BUS,LOAD,PSEG,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156109868,VANWINKL69 KV   T2_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109869,VANWINKL69 KV   T3_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109870,VANWINKL69 KV   T1_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109871,SYCAMORE69 KV   T2_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109872,SYCAMORE69 KV   T1_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109873,SFIFTHST69 KV   T2_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109874,SFIFTHST69 KV   T1_LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109875,CAMDEN  69 KV   T2LOAD,BUS,LOAD,PSEG,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109879,PLYMOUTH13 KV   LOAD23,BUS,LOAD,PECO,13 KV,12/11/2019 0:00,12/31/9999 0:00
2156109880,PLYMOUTH13 KV   LOAD21,BUS,LOAD,PECO,13 KV,12/11/2019 0:00,12/31/9999 0:00
2156109882,FITZELL 34.5 KV LOAD1,BUS,LOAD,BGE,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109883,FITZELL 34.5 KV LOAD2,BUS,LOAD,BGE,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109884,FITZELL 13.8 KV LOAD4,BUS,LOAD,BGE,13.8 KV,12/11/2019 0:00,12/31/9999 0:00
2156109885,FITZELL 13.8 KV LOAD3,BUS,LOAD,BGE,13.8 KV,12/11/2019 0:00,12/31/9999 0:00
2156109886,WSHORE2 69 KV   T1LOAD,BUS,LOAD,METED,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109887,NILESVAL115 KV  WLSBR,BUS,LOAD,PENELEC,115 KV,12/11/2019 0:00,12/31/9999 0:00
2156109888,WASHINGT69 KV   T3,BUS,LOAD,AECO,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109891,TRAPPETP69 KV   T4LOAD,BUS,LOAD,DPL,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109892,184 ELKG138 KV  MOBILELD,BUS,LOAD,COMED,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109893,184 ELKG138 KV  TR76_12,BUS,LOAD,COMED,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109894,184 ELKG138 KV  TR79_12,BUS,LOAD,COMED,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109895,TAMSMOUN138 KV  T2,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109896,BENINGTN138 KV  WVIRGINA,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109897,LYBURN  138 KV  BANDMILL,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109898,DRAGOON 138 KV  T2,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109900,MEDFORD 138 KV  T2,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109901,ORONOKO 69 KV   LOAD1,BUS,LOAD,AEP,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109902,BOXER   69 KV   T2,BUS,LOAD,AEP,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109903,BLOSSOMT138 KV  T1,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109909,JOHNSCRE138 KV  T3,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109910,JOHNSCRE138 KV  T4,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109911,MEIGS   138 KV  T1,BUS,LOAD,AEP,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109912,NEFFS   69 KV   T2,BUS,LOAD,AEP,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109913,HAAS    138 KV  LOAD,BUS,LOAD,DAY,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109915,MAINPOST13.2 KV TX1LOAD,BUS,LOAD,DOM,13.2 KV,12/11/2019 0:00,12/31/9999 0:00
2156109916,MAINPOST13.2 KV TX2LOAD,BUS,LOAD,DOM,13.2 KV,12/11/2019 0:00,12/31/9999 0:00
2156109917,BECO    36.5 KV TX5LOAD,BUS,LOAD,DOM,36.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109918,BRAMBLET230 KV  NOVEC1,BUS,LOAD,DOM,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156109919,BRAMBLET230 KV  NOVEC2,BUS,LOAD,DOM,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156109920,CATHARDP230 KV  DP1LOAD,BUS,LOAD,DOM,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156109921,PACIFIC 36.5 KV TX1LOAD,BUS,LOAD,DOM,36.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109922,WINTERSB36.5 KV TX3LOAD,BUS,LOAD,DOM,36.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109923,WINTERSB36.5 KV TX2LOAD,BUS,LOAD,DOM,36.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109924,HAYMARKT34.5 KV TX3LOAD,BUS,LOAD,DOM,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156109925,GARLING 138 KV  NSGGLASS,BUS,LOAD,ATSI,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109926,LAGRANG169 KV   T1,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109927,LAGRANG169 KV   GRAFE_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109928,LAGRANG169 KV   WEBST_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109929,LAGRANG169 KV   CAPEL_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109930,LAGRANG169 KV   LITCH_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109931,LAGRANG169 KV   GRAFM_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109932,LAGRANG169 KV   WELIM_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109933,LAGRANG169 KV   CNTRL_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109934,KENT2   69 KV   T6,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109935,KENT2   69 KV   KENTWTLD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109936,KENT2   69 KV   T5,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109937,KENT2   69 KV   SUNP_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109938,KENT2   69 KV   KENTSTLD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109939,HANVILLE69 KV   FITCH_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109940,HANVILLE69 KV   NOVA_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109941,HANVILLE69 KV   STEUB_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109942,HANVILLE69 KV   NNFN_LD,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109943,HANVILLE69 KV   T1,BUS,LOAD,ATSI,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156109944,EASTLAKE138 KV  200EL,BUS,LOAD,ATSI,138 KV,12/11/2019 0:00,12/31/9999 0:00
2156109949,TRENTON269 KV   TB4,BUS,LOAD,DEOK,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156110040,WHITINGS35 KV   HOPECHSP,BUS,GEN,JCPL,35 KV,12/11/2019 0:00,12/31/9999 0:00
2156110041,ABSECON 69 KV   PEARSTSP,BUS,GEN,AECO,69 KV,12/11/2019 0:00,12/31/9999 0:00
2156110042,981 CRES34.5 KV LONETRWF,BUS,GEN,COMED,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156110043,CHASECTY34.5 KV BLUESTSP,BUS,GEN,DOM,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156110045,BUTCHERC34.5 KV BUTCHCSP,BUS,GEN,DOM,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156110047,HEATHCOT230 KV  SR1,BUS,GEN,DOM,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156110048,HEATHCOT230 KV  SR2,BUS,GEN,DOM,230 KV,12/11/2019 0:00,12/31/9999 0:00
2156110049,COOLSPR 34.5 KV MOCCASSP,BUS,GEN,DOM,34.5 KV,12/11/2019 0:00,12/31/9999 0:00
2156110104,SPATERSO69 KV   3TR,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110105,SPATERSO69 KV   1TR,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110106,SPATERSO69 KV   2TR,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110107,CLAYSTR 69 KV   T-1LD,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110108,CLAYSTR 69 KV   T-3LD,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110109,CLAYSTR 69 KV   T-2LD,BUS,LOAD,PSEG,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110110,CHESTERF230 KV  T-1,BUS,LOAD,PSEG,230 KV,3/11/2020 0:00,12/31/9999 0:00
2156110115,TUNA    13 KV   LOAD2,BUS,LOAD,PECO,13 KV,3/11/2020 0:00,12/31/9999 0:00
2156110116,TUNA    13 KV   LOAD3,BUS,LOAD,PECO,13 KV,3/11/2020 0:00,12/31/9999 0:00
2156110119,FISHBACH69 KV   PIGRLOAD,BUS,LOAD,PPL,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110120,FISHBACH69 KV   FRACKLD,BUS,LOAD,PPL,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110122,POINT1  69 KV   T1_LOAD,BUS,LOAD,PPL,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110123,POINT1  69 KV   T2_LOAD,BUS,LOAD,PPL,69 KV,3/11/2020 0:00,12/31/9999 0:00
2156110124,CHEROKE169 KV   CHER1_LD,BUS,LOAD,PPL,69 KV,3/11/2020 0:00,12/31/9999 0:00
